Protein_ID,Localizations,Signals,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome
KAI7838303.1,Plastid,Chloroplast transit peptide,0.1979999989271164,0.21960000693798065,0.18539999425411224,0.06440000236034393,0.3400000035762787,0.9276000261306763,0.05689999833703041,0.03610000014305115,0.05700000002980232,0.015200000256299973
KAI7838304.1,Plastid,Chloroplast transit peptide,0.19670000672340393,0.2214999943971634,0.1858000010251999,0.06440000236034393,0.33980000019073486,0.9297999739646912,0.05609999969601631,0.0357000008225441,0.05620000138878822,0.014800000004470348
KAI7838314.1,Cytoplasm,,0.534600019454956,0.4106999933719635,0.015300000086426735,0.04280000180006027,0.21789999306201935,0.02669999934732914,0.18539999425411224,0.019700000062584877,0.031099999323487282,0.0008999999845400453
KAI7838318.1,Extracellular,Signal peptide,0.38609999418258667,0.19990000128746033,0.8912000060081482,0.21629999577999115,0.24400000274181366,0.18320000171661377,0.5011000037193298,0.32739999890327454,0.32710000872612,0.12600000202655792
KAI7838327.1,Cytoplasm,,0.7581999897956848,0.33009999990463257,0.06430000066757202,0.03610000014305115,0.2425999939441681,0.05620000138878822,0.05050000175833702,0.09130000323057175,0.059300001710653305,0.012600000016391277
KAI7838339.1,Cell membrane,Transmembrane domain,0.07169999927282333,0.07989999651908875,0.20419999957084656,0.552299976348877,0.12620000541210175,0.029400000348687172,0.4260999858379364,0.4880000054836273,0.2937999963760376,0.006899999920278788
KAI7838360.1,Extracellular,Signal peptide,0.15860000252723694,0.06400000303983688,0.804099977016449,0.2978000044822693,0.1746000051498413,0.04899999871850014,0.4189999997615814,0.49380001425743103,0.2881999909877777,0.00430000014603138
KAI7838367.1,Cytoplasm,Mitochondrial transit peptide,0.6434999704360962,0.14650000631809235,0.19509999454021454,0.3327000141143799,0.6176999807357788,0.0364999994635582,0.12139999866485596,0.25099998712539673,0.5557000041007996,0.03500000014901161
KAI7838389.1,Nucleus,,0.35600000619888306,0.4438999891281128,0.10029999911785126,0.22040000557899475,0.11460000276565552,0.029500000178813934,0.15940000116825104,0.25369998812675476,0.20419999957084656,0.006200000178068876
KAI7838390.1,Cytoplasm,Nuclear localization signal,0.7702999711036682,0.2685000002384186,0.03819999843835831,0.19210000336170197,0.2320999950170517,0.0071000000461936,0.10220000147819519,0.07850000262260437,0.2232999950647354,0.004100000020116568
KAI7838404.1,Endoplasmic reticulum|Lysosome/Vacuole,Transmembrane domain,0.058800000697374344,0.07720000296831131,0.06279999762773514,0.4853000044822693,0.2953000068664551,0.020600000396370888,0.737500011920929,0.6401000022888184,0.3982999920845032,0.003100000089034438
KAI7838407.1,Endoplasmic reticulum,Transmembrane domain,0.1835000067949295,0.23899999260902405,0.027499999850988388,0.21570000052452087,0.48190000653266907,0.08839999884366989,0.5069000124931335,0.32409998774528503,0.3160000145435333,0.0019000000320374966
KAI7838412.1,Cytoplasm,,0.5404999852180481,0.30660000443458557,0.09719999879598618,0.3953000009059906,0.12409999966621399,0.007000000216066837,0.06030000001192093,0.13609999418258667,0.288100004196167,0.016200000420212746
KAI7838414.1,Cytoplasm,,0.6579999923706055,0.501800000667572,0.09929999709129333,0.1356000006198883,0.4738999903202057,0.0364999994635582,0.1753000020980835,0.12070000171661377,0.20569999516010284,0.03189999982714653
KAI7838435.1,Mitochondrion,Mitochondrial transit peptide,0.4526999890804291,0.18529999256134033,0.2240000069141388,0.12139999866485596,0.6679999828338623,0.1445000022649765,0.08410000056028366,0.14560000598430634,0.16259999573230743,0.026499999687075615
KAI7838452.1,Nucleus|Mitochondrion,Mitochondrial transit peptide,0.4036000072956085,0.600600004196167,0.11789999902248383,0.2786000072956085,0.7991999983787537,0.09269999712705612,0.03539999946951866,0.5277000069618225,0.03319999948143959,0.3190999925136566
KAI7838456.1,Peroxisome,Peroxisomal targeting signal,0.4074000120162964,0.5058000087738037,0.20080000162124634,0.026900000870227814,0.2524000108242035,0.12790000438690186,0.0284000001847744,0.15569999814033508,0.08030000329017639,0.7918999791145325
KAI7838464.1,Cell membrane,Transmembrane domain,0.25769999623298645,0.12549999356269836,0.10530000180006027,0.550000011920929,0.267300009727478,0.03440000116825104,0.30469998717308044,0.34150001406669617,0.6194999814033508,0.003100000089034438
KAI7838470.1,Plastid,,0.07989999651908875,0.0851999968290329,0.10580000281333923,0.08299999684095383,0.5993000268936157,0.8544999957084656,0.10350000113248825,0.06129999831318855,0.13339999318122864,0.053599998354911804
KAI7838476.1,Cytoplasm,,0.5715000033378601,0.527400016784668,0.020899999886751175,0.16850000619888306,0.14239999651908875,0.0414000004529953,0.0868000015616417,0.06809999793767929,0.17110000550746918,0.0010000000474974513
KAI7838478.1,Extracellular,Signal peptide,0.17659999430179596,0.06019999831914902,0.8515999913215637,0.2797999978065491,0.0763000026345253,0.04259999841451645,0.2702000141143799,0.26759999990463257,0.16359999775886536,0.0010000000474974513
KAI7838483.1,Cytoplasm,,0.6068000197410583,0.2915000021457672,0.1177000030875206,0.1143999993801117,0.4537999927997589,0.041099999099969864,0.1995999962091446,0.15289999544620514,0.2214999943971634,0.16329999268054962
KAI7838491.1,Plastid,Chloroplast transit peptide,0.09290000051259995,0.07829999923706055,0.04439999908208847,0.13899999856948853,0.22169999778270721,0.9696000218391418,0.027799999341368675,0.035999998450279236,0.040300000458955765,0.007699999958276749
KAI7838506.1,Mitochondrion,Mitochondrial transit peptide,0.2053000032901764,0.10429999977350235,0.06509999930858612,0.12780000269412994,0.821399986743927,0.6029999852180481,0.131400004029274,0.15360000729560852,0.20409999787807465,0.07329999655485153
KAI7838515.1,Cytoplasm|Nucleus,Nuclear localization signal,0.70169997215271,0.6402000188827515,0.04520000144839287,0.07540000230073929,0.1777999997138977,0.004000000189989805,0.1088000014424324,0.1800999939441681,0.2207999974489212,0.010599999688565731
KAI7838520.1,Cell membrane|Lysosome/Vacuole,Signal peptide|Transmembrane domain,0.26600000262260437,0.08079999685287476,0.3095000088214874,0.5974000096321106,0.11649999767541885,0.042500000447034836,0.5856999754905701,0.5843999981880188,0.45840001106262207,0.05380000174045563
KAI7838526.1,Plastid,Chloroplast transit peptide,0.09700000286102295,0.07999999821186066,0.03720000013709068,0.08160000294446945,0.23659999668598175,0.9631999731063843,0.03290000185370445,0.06639999896287918,0.1371999979019165,0.030700000002980232
KAI7838527.1,Mitochondrion,Mitochondrial transit peptide,0.22089999914169312,0.2054000049829483,0.04899999871850014,0.09109999984502792,0.8220000267028809,0.1274999976158142,0.5131000280380249,0.12759999930858612,0.17389999330043793,0.0737999975681305
KAI7838529.1,Plastid,Chloroplast transit peptide,0.12460000067949295,0.0560000017285347,0.03590000048279762,0.06669999659061432,0.16850000619888306,0.9948999881744385,0.020899999886751175,0.027799999341368675,0.04800000041723251,0.051100000739097595
KAI7838534.1,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.09619999676942825,0.1412999927997589,0.0625,0.3337000012397766,0.25270000100135803,0.007899999618530273,0.8238999843597412,0.20200000703334808,0.48829999566078186,0.0012000000569969416
KAI7838536.1,Mitochondrion,Mitochondrial transit peptide,0.219200000166893,0.10930000245571136,0.08100000023841858,0.07349999994039536,0.95169997215271,0.031300000846385956,0.06549999862909317,0.040800001472234726,0.16439999639987946,0.007600000128149986
KAI7838539.1,Nucleus,Nuclear localization signal,0.323199987411499,0.8223999738693237,0.21940000355243683,0.018400000408291817,0.2328999936580658,0.0013000000035390258,0.07410000264644623,0.017000000923871994,0.02759999968111515,0.0019000000320374966
KAI7838542.1,Mitochondrion,Mitochondrial transit peptide,0.186599999666214,0.10140000283718109,0.09650000184774399,0.044199999421834946,0.9416000247001648,0.08739999681711197,0.03370000049471855,0.02879999950528145,0.0478999987244606,0.011900000274181366
KAI7838547.1,Cytoplasm,,0.671500027179718,0.4196999967098236,0.025800000876188278,0.09589999914169312,0.25130000710487366,0.007499999832361937,0.1467999964952469,0.12269999831914902,0.46639999747276306,0.00989999994635582
KAI7838568.1,Plastid,Chloroplast transit peptide,0.1387999951839447,0.0892999991774559,0.05979999899864197,0.06319999694824219,0.5533999800682068,0.9430000185966492,0.03929999843239784,0.03200000151991844,0.09179999679327011,0.060100000351667404
KAI7838571.1,Mitochondrion,Mitochondrial transit peptide,0.2451000064611435,0.1006999984383583,0.05559999868273735,0.10289999842643738,0.9171000123023987,0.06750000268220901,0.08079999685287476,0.08269999921321869,0.14800000190734863,0.04960000142455101
KAI7838580.1,Extracellular,Signal peptide,0.3116999864578247,0.10369999706745148,0.6226000189781189,0.35749998688697815,0.10050000250339508,0.028699999675154686,0.40139999985694885,0.352400004863739,0.39320001006126404,0.007000000216066837
KAI7838584.1,Mitochondrion,Transmembrane domain,0.30709999799728394,0.19509999454021454,0.1331000030040741,0.44760000705718994,0.47519999742507935,0.06889999657869339,0.4472000002861023,0.31130000948905945,0.3977999985218048,0.13920000195503235
KAI7838585.1,Cell membrane,Signal peptide|Transmembrane domain,0.2621999979019165,0.09719999879598618,0.29440000653266907,0.6086000204086304,0.12070000171661377,0.029500000178813934,0.2732999920845032,0.5088000297546387,0.38589999079704285,0.014499999582767487
KAI7838586.1,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.21070000529289246,0.0835999995470047,0.20800000429153442,0.27079999446868896,0.2955999970436096,0.03550000116229057,0.7232999801635742,0.33719998598098755,0.44359999895095825,0.0019000000320374966
KAI7838596.1,Plastid,Chloroplast transit peptide,0.26930001378059387,0.03709999844431877,0.11129999905824661,0.15039999783039093,0.3000999987125397,0.9585999846458435,0.026399999856948853,0.05510000139474869,0.22630000114440918,0.046300001442432404
KAI7838597.1,Plastid,Chloroplast transit peptide,0.11869999766349792,0.07289999723434448,0.050599999725818634,0.1331000030040741,0.1581999957561493,0.9736999869346619,0.026200000196695328,0.028200000524520874,0.05660000070929527,0.007199999876320362
KAI7838599.1,Mitochondrion,Mitochondrial transit peptide,0.1671999990940094,0.10119999945163727,0.07509999722242355,0.06599999964237213,0.9208999872207642,0.2232999950647354,0.05460000038146973,0.07429999858140945,0.13779999315738678,0.06679999828338623
KAI7838600.1,Nucleus,Nuclear localization signal,0.2492000013589859,0.8815000057220459,0.21819999814033508,0.009399999864399433,0.4894999861717224,0.004100000020116568,0.07720000296831131,0.006800000090152025,0.08299999684095383,0.00139999995008111
KAI7838609.1,Cytoplasm,,0.7215999960899353,0.39480000734329224,0.1454000025987625,0.259799987077713,0.25940001010894775,0.17180000245571136,0.06880000233650208,0.2240999937057495,0.06300000101327896,0.022600000724196434
KAI7838614.1,Extracellular,Signal peptide,0.20430000126361847,0.07029999792575836,0.7440000176429749,0.2854999899864197,0.16859999299049377,0.050599999725818634,0.5702000260353088,0.5425999760627747,0.651199996471405,0.007000000216066837
KAI7838617.1,Cytoplasm,,0.7710999846458435,0.34549999237060547,0.1729000061750412,0.08529999852180481,0.3490999937057495,0.02979999966919422,0.1429000049829483,0.22030000388622284,0.19110000133514404,0.028699999675154686
KAI7838618.1,Cytoplasm,Nuclear localization signal,0.6341999769210815,0.41510000824928284,0.22059999406337738,0.093299999833107,0.11289999634027481,0.08860000222921371,0.08129999786615372,0.05380000174045563,0.15189999341964722,0.0052999998442828655
KAI7838623.1,Cytoplasm,,0.6456999778747559,0.23720000684261322,0.09889999777078629,0.1624000072479248,0.4749000072479248,0.017999999225139618,0.2727999985218048,0.1145000010728836,0.5831000208854675,0.014800000004470348
KAI7838625.1,Mitochondrion,,0.46650001406669617,0.2833999991416931,0.058800000697374344,0.0763000026345253,0.5178999900817871,0.1859000027179718,0.07729999721050262,0.13570000231266022,0.33570000529289246,0.1340000033378601
KAI7838626.1,Mitochondrion,,0.3061999976634979,0.19249999523162842,0.21410000324249268,0.18359999358654022,0.5612000226974487,0.09969999641180038,0.27070000767707825,0.15780000388622284,0.15970000624656677,0.21660000085830688
KAI7838627.1,Cytoplasm,,0.656499981880188,0.35920000076293945,0.0674000009894371,0.13169999420642853,0.4625000059604645,0.0568000003695488,0.10329999774694443,0.2662999927997589,0.1453000009059906,0.24660000205039978
KAI7838657.1,Cytoplasm,Nuclear export signal,0.7856000065803528,0.3571999967098236,0.006599999964237213,0.04410000145435333,0.4059000015258789,0.00800000037997961,0.26330000162124634,0.1738000065088272,0.3012000024318695,0.035599999129772186
KAI7838679.1,Cytoplasm|Mitochondrion,Mitochondrial transit peptide,0.7283999919891357,0.5195000171661377,0.041200000792741776,0.09489999711513519,0.6862999796867371,0.04230000078678131,0.02239999920129776,0.09070000052452087,0.057999998331069946,0.027400000020861626
KAI7838688.1,Plastid,Chloroplast transit peptide,0.17910000681877136,0.09749999642372131,0.061500001698732376,0.23309999704360962,0.1851000040769577,0.8859999775886536,0.027899999171495438,0.03720000013709068,0.05609999969601631,0.00419999985024333
KAI7838690.1,Mitochondrion,Mitochondrial transit peptide,0.20020000636577606,0.09929999709129333,0.04749999940395355,0.05139999836683273,0.9225999712944031,0.08020000159740448,0.065700002014637,0.0617000013589859,0.08640000224113464,0.03680000081658363
KAI7838691.1,Mitochondrion,Mitochondrial transit peptide,0.21639999747276306,0.09359999746084213,0.04839999973773956,0.054499998688697815,0.9275000095367432,0.06300000101327896,0.06700000166893005,0.06430000066757202,0.09049999713897705,0.03970000147819519
KAI7838692.1,Mitochondrion,Mitochondrial transit peptide,0.20419999957084656,0.08659999817609787,0.04569999873638153,0.0551999993622303,0.9348999857902527,0.04740000143647194,0.06310000270605087,0.061900001019239426,0.0966000035405159,0.03519999980926514
KAI7838708.1,Endoplasmic reticulum,,0.375900000333786,0.1881999969482422,0.2621999979019165,0.14090000092983246,0.34779998660087585,0.459199994802475,0.5576000213623047,0.1891999989748001,0.5361999869346619,0.004800000227987766
KAI7838722.1,Cytoplasm|Nucleus|Mitochondrion,,0.490200012922287,0.5530999898910522,0.3628000020980835,0.11349999904632568,0.6955999732017517,0.429500013589859,0.06679999828338623,0.10209999978542328,0.04529999941587448,0.02370000071823597
KAI7838730.1,Mitochondrion|Plastid,Mitochondrial transit peptide,0.3937000036239624,0.2409999966621399,0.3734999895095825,0.1696999967098236,0.6796000003814697,0.6801999807357788,0.37059998512268066,0.05380000174045563,0.17820000648498535,0.013500000350177288
KAI7838733.1,Cytoplasm,,0.5799999833106995,0.32269999384880066,0.08980000019073486,0.0940999984741211,0.5649999976158142,0.013799999840557575,0.20080000162124634,0.0674000009894371,0.02630000002682209,0.04619999974966049
KAI7838735.1,Peroxisome,Peroxisomal targeting signal,0.3231000006198883,0.19050000607967377,0.31940001249313354,0.09619999676942825,0.5099999904632568,0.006599999964237213,0.1842000037431717,0.10100000351667404,0.11670000106096268,0.7821999788284302
KAI7838737.1,Cell membrane,Signal peptide|Transmembrane domain,0.22769999504089355,0.09059999883174896,0.09700000286102295,0.5289999842643738,0.07050000131130219,0.013399999588727951,0.460099995136261,0.5476999878883362,0.435699999332428,0.0010999999940395355
KAI7838743.1,Cytoplasm,,0.6764000058174133,0.4526999890804291,0.008500000461935997,0.12120000272989273,0.0917000025510788,0.05900000035762787,0.2540999948978424,0.1257999986410141,0.22419999539852142,0.009800000116229057
KAI7838749.1,Cytoplasm,Nuclear export signal,0.7311000227928162,0.48330000042915344,0.010499999858438969,0.1340000033378601,0.04910000041127205,0.003800000064074993,0.37770000100135803,0.3896999955177307,0.3479999899864197,0.0010999999940395355
KAI7838752.1,Extracellular,Signal peptide,0.37049999833106995,0.45559999346733093,0.5763999819755554,0.24310000240802765,0.31540000438690186,0.022299999371170998,0.2402999997138977,0.09189999848604202,0.18050000071525574,0.32019999623298645
KAI7838757.1,Cytoplasm|Cell membrane|Peroxisome,Peroxisomal targeting signal,0.5034999847412109,0.289000004529953,0.03319999948143959,0.6348999738693237,0.4611000120639801,0.001500000013038516,0.15070000290870667,0.4690000116825104,0.1445000022649765,0.9035999774932861
KAI7838779.1,Mitochondrion,Mitochondrial transit peptide,0.1251000016927719,0.10019999742507935,0.024399999529123306,0.056299999356269836,0.9465000033378601,0.11999999731779099,0.04659999907016754,0.04430000111460686,0.11599999666213989,0.020800000056624413
KAI7838787.1,Cytoplasm,,0.7502999901771545,0.33559998869895935,0.061799999326467514,0.25760000944137573,0.19609999656677246,0.02160000056028366,0.07320000231266022,0.15129999816417694,0.14259999990463257,0.0017000000225380063
KAI7838795.1,Cytoplasm|Nucleus,Nuclear localization signal,0.5565000176429749,0.5648000240325928,0.03480000048875809,0.10499999672174454,0.07900000363588333,0.002199999988079071,0.0697999969124794,0.1996999979019165,0.21739999949932098,0.00039999998989515007
KAI7838801.1,Plastid,Chloroplast transit peptide,0.16130000352859497,0.08540000021457672,0.09719999879598618,0.10570000112056732,0.2498999983072281,0.9157999753952026,0.01769999973475933,0.04569999873638153,0.12380000203847885,0.009700000286102295
KAI7838805.1,Plastid,Chloroplast transit peptide,0.1446000039577484,0.0917000025510788,0.06319999694824219,0.0794999971985817,0.39719998836517334,0.8278999924659729,0.02590000070631504,0.02199999988079071,0.09470000118017197,0.02590000070631504
KAI7838814.1,Cytoplasm,Peroxisomal targeting signal,0.633899986743927,0.16290000081062317,0.15760000050067902,0.06080000102519989,0.24869999289512634,0.05779999867081642,0.17069999873638153,0.1835000067949295,0.4878999888896942,0.24169999361038208
KAI7838815.1,Endoplasmic reticulum,Signal peptide,0.18889999389648438,0.10980000346899033,0.41819998621940613,0.271699994802475,0.23260000348091125,0.002899999963119626,0.646399974822998,0.5023999810218811,0.5335000157356262,0.014800000004470348
KAI7838816.1,Endoplasmic reticulum,Signal peptide,0.18320000171661377,0.10559999942779541,0.39579999446868896,0.266400009393692,0.24060000479221344,0.0031999999191612005,0.6516000032424927,0.5142999887466431,0.5367000102996826,0.016200000420212746
KAI7838822.1,Lysosome/Vacuole|Golgi apparatus,Signal peptide|Transmembrane domain,0.23109999299049377,0.11819999665021896,0.05009999871253967,0.41839998960494995,0.3109999895095825,0.01209999993443489,0.39899998903274536,0.605400025844574,0.7394000291824341,0.02630000002682209
KAI7838825.1,Endoplasmic reticulum|Golgi apparatus,Signal peptide,0.1696999967098236,0.12880000472068787,0.3767000138759613,0.2662000060081482,0.14550000429153442,0.03689999878406525,0.656499981880188,0.14249999821186066,0.7455000281333923,0.0017999999690800905
KAI7838842.1,Cytoplasm,,0.6668000221252441,0.21490000188350677,0.16200000047683716,0.13619999587535858,0.13169999420642853,0.10750000178813934,0.06679999828338623,0.30230000615119934,0.3598000109195709,0.004699999932199717
KAI7838852.1,Cytoplasm,Peroxisomal targeting signal,0.5726000070571899,0.1899999976158142,0.10570000112056732,0.17810000479221344,0.2718999981880188,0.04989999905228615,0.3824999928474426,0.26510000228881836,0.34940001368522644,0.6970000267028809
KAI7838862.1,Mitochondrion,Mitochondrial transit peptide,0.09730000048875809,0.08820000290870667,0.039000000804662704,0.07460000365972519,0.8065000176429749,0.5929999947547913,0.040800001472234726,0.03359999880194664,0.10610000044107437,0.03229999914765358
KAI7838863.1,Mitochondrion,Mitochondrial transit peptide,0.10010000318288803,0.08640000224113464,0.04610000178217888,0.07599999755620956,0.7825000286102295,0.6161999702453613,0.04399999976158142,0.032999999821186066,0.11649999767541885,0.04149999842047691
KAI7838872.1,Endoplasmic reticulum,Signal peptide,0.23160000145435333,0.0934000015258789,0.15399999916553497,0.20260000228881836,0.08009999990463257,0.013100000098347664,0.8608999848365784,0.4535999894142151,0.5031999945640564,0.004000000189989805
KAI7838875.1,Cytoplasm,Peroxisomal targeting signal,0.7551000118255615,0.38690000772476196,0.016100000590085983,0.1014999970793724,0.35100001096725464,0.019200000911951065,0.2021999955177307,0.33980000019073486,0.19439999759197235,0.17710000276565552
KAI7838877.1,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.1785999983549118,0.1289999932050705,0.19370000064373016,0.2506999969482422,0.39079999923706055,0.012400000356137753,0.9244999885559082,0.39079999923706055,0.616100013256073,0.04529999941587448
KAI7838879.1,Cytoplasm,Peroxisomal targeting signal,0.7870000004768372,0.3671000003814697,0.05290000140666962,0.11460000276565552,0.4068000018596649,0.021299999207258224,0.2475000023841858,0.06040000170469284,0.19589999318122864,0.12770000100135803
KAI7838880.1,Cytoplasm,Nuclear export signal,0.8312000036239624,0.438400000333786,0.1257999986410141,0.0763000026345253,0.2872999906539917,0.09459999948740005,0.03830000013113022,0.2685000002384186,0.13809999823570251,0.031099999323487282
KAI7838881.1,Cytoplasm,,0.7063000202178955,0.37439998984336853,0.3010999858379364,0.061500001698732376,0.08799999952316284,0.13449999690055847,0.15379999577999115,0.031700000166893005,0.15479999780654907,0.006000000052154064
KAI7838891.1,Extracellular,Signal peptide,0.4043000042438507,0.21889999508857727,0.7317000031471252,0.2515000104904175,0.21119999885559082,0.0731000006198883,0.11219999939203262,0.23569999635219574,0.534500002861023,0.023800000548362732
KAI7838917.1,Cytoplasm,Peroxisomal targeting signal,0.5026000142097473,0.12099999934434891,0.3434999883174896,0.2011999934911728,0.5471000075340271,0.0917000025510788,0.2538999915122986,0.18690000474452972,0.2646999955177307,0.16850000619888306
KAI7838923.1,Cytoplasm,Nuclear localization signal,0.5586000084877014,0.5085999965667725,0.08340000361204147,0.15970000624656677,0.1826000064611435,0.03880000114440918,0.13680000603199005,0.07540000230073929,0.23330000042915344,0.005900000222027302
KAI7838924.1,Cytoplasm,Nuclear localization signal,0.5586000084877014,0.5085999965667725,0.08340000361204147,0.15970000624656677,0.1826000064611435,0.03880000114440918,0.13680000603199005,0.07540000230073929,0.23330000042915344,0.005900000222027302
KAI7838932.1,Cytoplasm,Nuclear localization signal,0.7135000228881836,0.34850001335144043,0.038600001484155655,0.09109999984502792,0.2387000024318695,0.00839999970048666,0.2207999974489212,0.12160000205039978,0.36629998683929443,0.004100000020116568
KAI7838933.1,Cytoplasm,,0.6814000010490417,0.2563000023365021,0.0674000009894371,0.15520000457763672,0.1387999951839447,0.041200000792741776,0.11309999972581863,0.21960000693798065,0.2337000072002411,0.010999999940395355
KAI7838934.1,Cytoplasm,,0.6791999936103821,0.2637999951839447,0.06040000170469284,0.16529999673366547,0.1354999989271164,0.03920000046491623,0.10450000315904617,0.2093999981880188,0.21330000460147858,0.010300000198185444
KAI7838945.1,Cytoplasm,Peroxisomal targeting signal,0.7953000068664551,0.22630000114440918,0.041200000792741776,0.12849999964237213,0.4652999937534332,0.03319999948143959,0.49779999256134033,0.2831999957561493,0.49570000171661377,0.04919999837875366
KAI7838946.1,Cytoplasm,Peroxisomal targeting signal,0.859000027179718,0.19580000638961792,0.03180000185966492,0.09160000085830688,0.4650000035762787,0.03400000184774399,0.4700999855995178,0.20020000636577606,0.5163000226020813,0.05889999866485596
KAI7838948.1,Cytoplasm,Nuclear localization signal,0.8234000205993652,0.5152000188827515,0.023499999195337296,0.11699999868869781,0.06560000032186508,0.03550000116229057,0.1257999986410141,0.32899999618530273,0.10670000314712524,0.008299999870359898
KAI7838952.1,Cytoplasm,,0.6945000290870667,0.23330000042915344,0.17470000684261322,0.0868000015616417,0.21320000290870667,0.14910000562667847,0.06939999759197235,0.17350000143051147,0.30059999227523804,0.11169999837875366
KAI7838954.1,Mitochondrion,Mitochondrial transit peptide,0.16660000383853912,0.0568000003695488,0.10729999840259552,0.07689999788999557,0.7904999852180481,0.6349999904632568,0.040800001472234726,0.041999999433755875,0.1607999950647354,0.03359999880194664
KAI7838960.1,Plastid,Chloroplast transit peptide,0.10480000078678131,0.0851999968290329,0.011300000362098217,0.08479999750852585,0.13439999520778656,0.9879000186920166,0.03240000084042549,0.05900000035762787,0.07079999893903732,0.027899999171495438
KAI7838961.1,Cytoplasm,,0.7760000228881836,0.3237999975681305,0.25040000677108765,0.2554999887943268,0.4043000042438507,0.26930001378059387,0.03999999910593033,0.1987999975681305,0.21310000121593475,0.06809999793767929
KAI7838967.1,Cytoplasm,Nuclear localization signal,0.7979999780654907,0.4916999936103821,0.03180000185966492,0.210999995470047,0.35910001397132874,0.026599999517202377,0.12200000137090683,0.15770000219345093,0.13680000603199005,0.00019999999494757503
KAI7838973.1,Mitochondrion,Mitochondrial transit peptide,0.20550000667572021,0.1421000063419342,0.12359999865293503,0.07810000330209732,0.8345999717712402,0.09239999949932098,0.23319999873638153,0.03669999912381172,0.07670000195503235,0.02370000071823597
KAI7838986.1,Cytoplasm,,0.6015999913215637,0.3723999857902527,0.0957999974489212,0.05649999901652336,0.6050000190734863,0.14229999482631683,0.1444000005722046,0.3215999901294708,0.11479999870061874,0.025200000032782555
KAI7839001.1,Cytoplasm,,0.7408999800682068,0.2992999851703644,0.0738999992609024,0.1225999966263771,0.16459999978542328,0.014600000344216824,0.18649999797344208,0.08510000258684158,0.3221000134944916,0.00279999990016222
KAI7839002.1,Cytoplasm,Nuclear localization signal,0.7379999756813049,0.31850001215934753,0.18549999594688416,0.19629999995231628,0.2565000057220459,0.014999999664723873,0.1597999930381775,0.18529999256134033,0.3937999904155731,0.018400000408291817
KAI7839004.1,Cytoplasm,,0.6879000067710876,0.32710000872612,0.032099999487400055,0.10599999874830246,0.09759999811649323,0.02290000021457672,0.1607999950647354,0.3346000015735626,0.4097999930381775,0.009700000286102295
KAI7839006.1,Cytoplasm|Nucleus,Nuclear localization signal,0.5521000027656555,0.7627000212669373,0.16680000722408295,0.04619999974966049,0.18619999289512634,0.009399999864399433,0.15230000019073486,0.004800000227987766,0.06589999794960022,0.006599999964237213
KAI7839007.1,Mitochondrion,Mitochondrial transit peptide,0.24079999327659607,0.09260000288486481,0.0697999969124794,0.0502999983727932,0.9503999948501587,0.10409999638795853,0.03889999911189079,0.05779999867081642,0.18289999663829803,0.016899999231100082
KAI7839010.1,Cytoplasm,,0.6754000186920166,0.23229999840259552,0.17829999327659607,0.15929999947547913,0.5236999988555908,0.03819999843835831,0.24300000071525574,0.20720000565052032,0.579200029373169,0.01769999973475933
KAI7839014.1,Cytoplasm|Nucleus,Peroxisomal targeting signal,0.8068000078201294,0.527899980545044,0.03689999878406525,0.03759999945759773,0.39100000262260437,0.06700000166893005,0.17180000245571136,0.1843000054359436,0.13740000128746033,0.1607999950647354
KAI7839018.1,Cytoplasm,,0.6376000046730042,0.30300000309944153,0.156700000166893,0.19580000638961792,0.17589999735355377,0.032999999821186066,0.12189999967813492,0.2906000018119812,0.3903000056743622,0.020500000566244125
KAI7839020.1,Mitochondrion,Mitochondrial transit peptide,0.16680000722408295,0.07930000126361847,0.0812000036239624,0.09529999643564224,0.9180999994277954,0.38690000772476196,0.08969999849796295,0.05299999937415123,0.15960000455379486,0.01140000019222498
KAI7839028.1,Mitochondrion,Mitochondrial transit peptide,0.1889999955892563,0.11869999766349792,0.05389999970793724,0.08070000261068344,0.9347000122070312,0.13570000231266022,0.039500001817941666,0.05469999834895134,0.10989999771118164,0.017500000074505806
KAI7839032.1,Cell membrane|Lysosome/Vacuole,Transmembrane domain,0.13819999992847443,0.08709999918937683,0.08389999717473984,0.701200008392334,0.17499999701976776,0.021199999377131462,0.266400009393692,0.5656999945640564,0.4244999885559082,0.01850000023841858
KAI7839033.1,Cell membrane,Signal peptide|Transmembrane domain,0.2003999948501587,0.10970000177621841,0.24690000712871552,0.7871000170707703,0.17489999532699585,0.0203000009059906,0.2401999980211258,0.5540000200271606,0.29409998655319214,0.014000000432133675
KAI7839042.1,Plastid,Chloroplast transit peptide,0.2101999968290329,0.0989999994635582,0.11490000039339066,0.12549999356269836,0.21870000660419464,0.9781000018119812,0.03909999877214432,0.05209999904036522,0.0737999975681305,0.05209999904036522
KAI7839061.1,Mitochondrion|Plastid,Mitochondrial transit peptide,0.19529999792575836,0.04560000076889992,0.15360000729560852,0.13779999315738678,0.8907999992370605,0.7264000177383423,0.05220000073313713,0.09359999746084213,0.2727000117301941,0.052000001072883606
